temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10,timestamp
6.65128363697117,603.2490271794381,86.81697299209922,77.7897,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644743433
21.09710029182377,1015.6770086181666,24.359151191941624,79.2298,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644744548
21.192072215370203,1015.6737214104277,24.384115632697167,80.11695,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644745668
21.135223399984284,1015.6797882394435,24.43946461357578,80.11695,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644746785
21.06219812886932,1015.6859528703841,24.495245419569773,71.6951,11.618002195389682,466.0338983050852,104.4166666666667,1,1,1,1622644747911
20.954434336958165,1015.6760579715088,24.532824410970512,71.6951,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644749031
20.899896529539596,1015.6728550411815,24.600025282918153,72.58225,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644750152
20.80083957738971,1015.6628610263485,24.624196446528202,72.58225,11.618002195389682,466.0338983050852,103.58549222797929,1,1,1,1622644751267
20.86469577965849,1015.6613789510259,24.617695594053544,72.58225,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644752382
21.01413088417886,1015.66978960986,24.556306190678573,73.4694,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644753497
21.165414757592508,1015.6633119738086,24.512778850355357,71.6951,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644755160
21.27225421648977,1015.6585264835089,24.427411342001147,70.255,11.618002195389682,470.4957264957265,104.00000000000001,1,1,1,1622644756602
21.24629718948255,1015.6525710429528,24.397022904565585,71.14215,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644757719
21.26016275428472,1015.6515058095033,24.372736183205046,64.37915,11.618002195389682,461.64705882352973,104.00000000000001,1,1,1,1622644758833
21.28327203223929,1015.6457604333855,24.330263417575832,58.95295,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644759951
21.24622255760736,1015.6372535696388,24.31212912563705,81.55705,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644761921
21.218029237450992,1015.6456582865508,24.342790905077766,84.2185,11.618002195389682,470.4957264957265,104.00000000000001,1,1,1,1622644763061
21.286119779321368,1015.6489571555294,24.355317502546065,84.2185,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644764177
21.2829591308843,1015.6486422967457,24.392484825059217,84.2185,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644765294
21.276563204110467,1015.6548068324082,24.435710037290633,84.2185,11.618002195389682,466.0338983050852,103.58549222797929,1,1,1,1622644766409
21.220638818720133,1015.6432138313887,24.491015892590855,78.67685,11.618002195389682,466.0338983050852,104.00000000000001,1,1,1,1622644767530
21.172571597597717,1015.6508557173845,24.53414888689588,35.68045,11.618002195389682,470.4957264957265,104.00000000000001,1,1,1,1622644768647
21.049555772256376,1015.6608175176414,24.66172826058126,40.33495,11.618002195389682,466.0338983050852,103.58549222797929,1,1,1,1622644769768
21.030218777695108,1015.6588718539069,24.72915131930937,34.24035,11.618002195389682,466.0338983050852,103.58549222797929,1,1,1,1622644770883
20.92245510951944,1015.6659508273165,24.76668871622073,27.5928,11.618002195389682,466.0338983050852,103.58549222797929,1,1,1,1622644771997
20.93731978117726,1015.6676289891684,24.7734556918868,25.26555,11.618002195389682,461.64705882352973,103.17312661498707,1,1,1,1622644773094
20.856288018778784,1015.6698664731924,24.761301475586304,22.05115,11.618002195389682,466.0338983050852,103.17312661498707,1,1,1,1622644774205
20.97059702603515,1015.6685037573579,24.748674036528787,18.50255,11.618002195389682,461.64705882352973,102.76288659793816,1,1,1,1622644775321
21.04323469847889,1015.6703294458333,24.712082535148536,25.59975,11.618002195389682,461.64705882352973,102.76288659793816,1,1,1,1622644776438
21.022286892332712,1015.6668621058243,24.65052102427466,23.82545,11.618002195389682,466.0338983050852,102.76288659793816,1,1,1,1622644777551
